source_file,case_id,keyword_score,quoted_text
deposit_dispute,116893,8,"“바. 별지 목록 제1, 2항 기재 각 부동산에 관한 근저당권의 설정 및 말소 1) 토피아도봉어학원은 소외 1에 대한 이 사건 임대차계약에 기한 임대차보증금 18억 원의 반환채권을 담보하기 위하여 2012. 3. 21. 소외 1 소유의 별지 목록 제1, 2항 기재 각 부동산에 관하여 채권최고액 24억 5천만 원, 채무자 소외 1, 근저당권자 토피아도봉어학원으로 된 근저당권설정계약을 체결하고, 같은 날 서울북부지방법원 도봉등기소 접수 제16986호로 위 각 부동산에 관하여 근저당권설정등기(이하 ‘"
deposit_dispute,124256,8,"“ 소외 3과 섬유신협은 이 사건 대출금 채무 2억 원이라는 동일 채무를 담보하기 위하여 채권최고액을 3억 원으로 동일하게 하여 이 사건 근저당권과 이 사건 전세권근저당권을 설정하였으므로, 이 사건 근저당권과 이 사건 전세권근저당권은 실질적으로 공동저당권이다. 그런데 앞서 본 바와 같이 이 사건 건물 및 대지 등의 제3취득자인 원고가 채권최고액 3억 원을 모두 변제하였으므로, 피고 예금보험공사는 원고에게 이 사건 전세권근저당권설정등기의 말소등기절차를 이행할 의무가 있다.”"
deposit_dispute,124256,8,"“피담보채무가 동일하더라도 이 사건 근저당권과 전세권근저당권은 별개의 저당권이다. 원고의 3억 원 변제 및 이 사건 근저당권설정등기의 말소에도 불구하고 아직 변제되지 않은 채무가 남아 있고, 이는 이 사건 전세권근저당권으로 담보되는 채무이다. 따라서 원고는 이를 변제한 후라야만 이 사건 전세권근저당권설정등기의 말소를 청구할 수 있다.”"
deposit_dispute,130980,8,"‘보증금 160,000,000원 상태의 기계약에서 140,000,000원으로 하향조정함. 하향으로 인한 반환예정금액 20,000,000원은 임차인이 미수령 상태이며, 20,000,000원에 대하여는 임차인에게 반환할 때까지 대출금리로 환산하여 이자를 지급하기로 한다. 보증금 수령 및 반환의무도 피고 C로 한다.’"
deposit_dispute,133190,8,"‘이 사건 보증보험증권 보험기간이 연장되지 않아, 임대차계약서 제10조 제1항을 위반한 것으로 보고 원고는 2020. 3. 14.부로 임대차계약을 해지하였고, 2020. 3. 14. 임대차목적물 명도 완료하였으니 임대차보증금 300,000,000원을 3. 17.까지 반환하라. 만약 임대차보증금 반환이 기한 내에 이루어지지 않을 경우 보증보험 증권 청구를 통해 임대차보증금을 충당할 예정이다.’"
deposit_dispute,136580,8,"'란 기재를 제외하면 임대차보증금(1차 임대차계약서도 2014. 2. 이후의 임대차보증금을 100,000,000원으로 정하고 있다), 월 차임, 특약사항의 내용이 모두 동일한바, 피고가 이 사건 건물의 소유권을 취득한 이후 원고와 사이에 임대인 명의만 변경하여 종전의 1차 임대차계약과 동일한 내용의 2차 임대차계약을 체결한 것으로 보이는 점, ② 1차 및 이 사건 임대차계약서는 모두 '"
deposit_dispute,137337,8,"‘이 사건 보증보험증권 보험기간이 연장되지 않아, 임대차계약서 제10조 제1항을 위반한 것으로 보고 원고는 2020. 3. 14.부로 임대차계약을 해지하였고, 2020. 3. 14. 임대차목적물 명도 완료하였으니 임대차보증금 300,000,000원을 3. 17.까지 반환하라. 만약 임대차보증금 반환이 기한 내에 이루어지지 않을 경우 보증보험 증권 청구를 통해 임대차보증금을 충당할 예정이다.’"
deposit_dispute,139276,8,"‘이 사건 임대차계약의 특약사항(2019. 10. 26.까지 계약갱신 요구권 인정)에 따라 원고가 2017. 8. 29. 계약갱신 요구를 하자 피고는 거절의 의사표시를 한 바 없이 2017. 9. 18.경 보증금 및 임료 각 5% 인상을 요구하였고, 원고는 위 요구에 따라 증액된 보증금을 지급하고 인상된 차임을 지급해 오고 있다’"
protection_mechanism,94337,8,"“N호 보증금 500만, L호 보증금 500만, P호 보증금 500만, R호 보증금 500만, T호 보증금 500만, V호 보증금 500만, Z호 보증금 500만, AB호 보증금 500만, X호 전세 4,300만(2019. 3. 2.), AE호 전세 4,500만(2019. 8. 22.), AG호 전세 5,000만(2019. 5. 1.)”"
protection_mechanism,94456,8,‘피고가 임대차보증금을 원고에게 반환한다고 하더라도 F의 무자력으로 말미암아 F에게 구상할 수 없는 상황이다. 이는 원고가 피고에게 이 사건 부동산을 매도할 당시 C이 대항력을 갖추지 못한 임차인이어서 피고가 임대차보증금반환채무를 면책적으로 인수할 수 없다는 사실을 고지해 주지 않았기 때문이다. 원고의 위와 같은 고지의무 위반으로 인하여 피고가 실질적으로 임대차보증금반환채무를 부담하게 되었으므로 원고의 구상권 행사가 제한되거나 구상금을 감액해야 한다.’
protection_mechanism,104245,8,‘피고가 임대차보증금을 원고에게 반환한다고 하더라도 F의 무자력으로 말미암아 F에게 구상할 수 없는 상황이다. 이는 원고가 피고에게 이 사건 부동산을 매도할 당시 C이 대항력을 갖추지 못한 임차인이어서 피고가 임대차보증금반환채무를 면책적으로 인수할 수 없다는 사실을 고지해 주지 않았기 때문이다. 원고의 위와 같은 고지의무 위반으로 인하여 피고가 실질적으로 임대차보증금반환채무를 부담하게 되었으므로 원고의 구상권 행사가 제한되거나 구상금을 감액해야 한다.’
protection_mechanism,113602,8,"’라고 명시하고 있는 것도 지상권설정계약은 무상계약일 수도 있을 수 있음을 전제로 지상권설정계약이 유상계약일 경우에 한하여 토지거래허가를 받아야 한다는 취지를 분명히 한 것으로 볼 것이다. 그런데 이 문제 ④번 답항은 유상계약인지, 아니면 무상계약인지 한정하지 않고 단순히 지상권설정계약이라고만 기술하여 무상으로 지상권을 설정하는 경우에는 틀린 내용으로 될 여지가 있기는 하지만, 다른 답항이 모두 정답이 될 수 없는 상황에서 이 문제의 ②번 답항에서 허가 받지 않은 계약‘"
fraud_core,809,7,"’ H호를 피해자 I에게 임대함에 있어, 임차보증금 5,500만 원을 주면 위 H호에 기존 임차인 명의로 설정된 전세권설정등기를 곧바로 해지한 후 2018. 4. 25.경부터 2년간 임대해주고 임대차기간이 종료되면 정상적으로 임차보증금을 반환해 주겠다고 말하여 이를 사실로 믿은 피해자로부터 2018. 4. 25.경까지 임차보증금 명목으로 피고인의 남편인 B 명의의 새마을금고 예금계좌(계좌번호 1 생략)로 5,500만 원을 송금받았다. 그러나 당시 피의자는 남편 명의로 소유하고 있던 위 ‘"
fraud_core,59431,7,“이 계약의 특성상 임차인은 자발적으로 전입신고를 하지 않고 거주를 약속하였기에 만일 외부에 임차인임이 발설되면 임대인이 즉시 본 계약을 해지하여도 임차인은 민형사상 이의를 제기하지 않고 즉시 퇴실하기로 한다”
fraud_core,61587,7,"“내가 이 사건 아파트를 매수하였다. 아직 소유권이전등기는 마치지 않았지만 분양회사와 계약을 해 놓은 상태이다. 이 사건 아파트 시세가 약 120,000,000원 정도 되니 전세권 보다 선순위로 채권최고액 20,000,000원인 근저당권을 설정하게 해 주면, 위 근저당권 바로 다음 순위로 원고 명의의 전세권설정등기를 마쳐주어 추후 임대차보증금반환채권을 안전하게 담보할 수 있도록 해주겠다.”"
fraud_core,85304,7,"‘E’ 사이트에 위 임대목적물을 전세 계약 조건으로 임대하는 내용의 글을 게시하고, 그 글을 보고 연락을 해 온 임차인으로부터 전세보증금을 편취하기로 마음먹고, B은 부동산 중개인을 사칭하며 임차인을 응대하는 역할을, C는 임대목적물을 물색하고 임차인에게 임대목적물을 보여줄 때 망을 보거나 건물관리인 행세 또는 임대인 행세를 하는 역할을, 피고인은 임대인 행세를 하는 역할을 하기로 서로 공모하였다. 1. 사기 가. 피해자 F에 대한 사기 피고인은 B, C와 공모하여, 2019. 12. 18.경 불상의 장소에서, 인터넷 D 카페 ‘"
fraud_core,95626,7,"’라고 한다)를 임차하였던 임차인이며, 원고 B은 부동산중개인이다. 나. 원고 A과 피고는 2005년 11월경 원고 B의 중개로 이 사건 점포에 관한 임대차계약을 체결한 후 이를 갱신하여 오다가 2013년 5월 초경 보증금 4억 원, 월 차임 700만 원(부가가치세 별도, 이후 800만 원으로 인상되었다), 임대차기간 2013. 5. 10.부터 2018. 5. 9.까지로 하여 임대차계약을 다시 체결하였다. 위 임대차계약은 2019. 5. 9.까지 묵시적으로 갱신되었다. 다. 소외 주식회사 F(이하 ‘"
fraud_core,97263,7,"‘임대목적물에 대하여 임대인(수탁자)과 수탁자 간 체결한 부동산담보신탁계약이 체결되어 있음을 확인한다(부동산등기부등본 첨부). 수탁자는 신탁부동산의 등기부상 소유자로서, 임대차계약에 관한 일체의 책임은 임대인(위탁자)이 부담하며, 임차인 및 임대인(위탁자)은 수탁자에게 임대차계약과 관련한 일체의 이의제기나 청구를 하지 아니한다.’"
fraud_core,146502,7,“신탁기간 중 임대차계약기간의 만료 또는 임대차계약의 해지 등으로 인하여 임대차계약을 갱신하거나 새로운 임대차계약을 체결하는 경우에 위탁자는 우선수익권자의 서면동의를 받은 후 수탁자의 사전 승낙을 받아 위탁자 명의로 계약을 체결하여야 한다”
fraud_core,149813,7,"“2018. 1. 30. 이 사건 임대차계약을 체결하면서 선순위 임차보증금이 1억 2천만 원뿐이고, 임대차기간이 종료되면 임대차보증금을 반환할 수 있다고 원고를 기망하여 원고로부터 임차보증금 9천만 원을 지급받았으나 사실은 임대차기간 종료시 임대차보증금을 반환할 의사나 능력이 없었다”"
deposit_dispute,3410,7,"‘이라 한다)과 사이에 이 사건 건물에 관한 매매계약을 체결하였고, 2020. 1. 2. 건물에 관한 소유권이전등기가 경료 되어 E이 그 소유자가 되었고, 같은 날 E이 이 사건 근저당권부 채권을 면책적으로 인수하였으며, 2020. 9. 8. 이 사건 근저당권의 채무자를 E으로 변경하는 내용의 근저당권변경등기가 이루어졌다. 다. 소외 채무자회사는 2020. 4. 29. 원고와 사이에 채무자회사의 E에 대한 이 사건 근저당권부 채권인 임대차보증금반환청구권을 원고에게 승계시키는 내용의 임대차승계 합의(이하 ‘"
deposit_dispute,4516,7,"‘임대인 또는 임차인이 본 계약상의 내용에 대하여 불이행이 있을 경우 그 상대방은 계약을 해제할 수 있고, 계약 당사자는 계약해제에 따른 손해배상을 각각 상대방에게 청구할 수 있으며, 손해배상에 대하여 별도의 약정이 없는 한 계약금을 손해배상의 기준으로 한다’"
deposit_dispute,9838,7,"‘임대인 또는 임차인은 본 계약상의 내용에 대하여 불이행이 있을 경우 그 상대방은 불이행한 자에 대하여 서면으로 최고하고 계약을 해제할 수 있다. 이 경우 계약 당사자는 계약해제 따른 손해배상을 각자 상대방에게 청구할 수 있으며, 손해배상에 대하여 별도의 약정이 없는 한 계약금을 손해배상의 기준으로 본다’"
deposit_dispute,9838,7,"‘임대인 또는 임차인은 본 계약상의 내용에 대하여 불이행이 있을 경우 그 상대방은 불이행한 자에 대하여 서면으로 최고하고 계약을 해제할 수 있다. 이 경우 계약 당사자는 계약해제 따른 손해배상을 각자 상대방에게 청구할 수 있으며, 손해배상에 대하여 별도의 약정이 없는 한 계약금을 손해배상의 기준으로 본다’"
